to_act_card,opponent_card,to_act_coins,opponent_coins,phase,pending_action,pending_action_by,pending_block,pending_block_by,result,dtm,best_moves
Duke,Assassin,7,6,ACTION,,,,,win,2,Coup
Duke,Assassin,7,6,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,7,6,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,7,6,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,7,6,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,7,7,ACTION,,,,,win,2,Coup
Duke,Assassin,7,7,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,7,8,ACTION,,,,,win,2,Coup
Duke,Assassin,7,8,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,7,9,ACTION,,,,,win,2,Coup
Duke,Assassin,7,9,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,7,10,ACTION,,,,,win,2,Coup
Duke,Assassin,7,11,ACTION,,,,,win,2,Coup
Duke,Assassin,8,0,ACTION,,,,,win,2,Coup
Duke,Assassin,8,0,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,8,0,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,8,0,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,8,0,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,8,0,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,8,1,ACTION,,,,,win,2,Coup
Duke,Assassin,8,1,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,8,1,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,8,1,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,8,1,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,8,1,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,8,2,ACTION,,,,,win,2,Coup
Duke,Assassin,8,2,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,8,2,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,8,2,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,8,2,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,8,2,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,8,3,ACTION,,,,,win,2,Coup
Duke,Assassin,8,3,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,8,3,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,8,3,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,8,3,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,8,3,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,8,4,ACTION,,,,,win,2,Coup
Duke,Assassin,8,4,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,8,4,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,8,4,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,8,4,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,8,4,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,8,5,ACTION,,,,,win,2,Coup
Duke,Assassin,8,5,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,8,5,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,8,5,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,8,5,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,8,6,ACTION,,,,,win,2,Coup
Duke,Assassin,8,6,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,8,6,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,8,6,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,8,6,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,8,7,ACTION,,,,,win,2,Coup
Duke,Assassin,8,7,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,8,8,ACTION,,,,,win,2,Coup
Duke,Assassin,8,8,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,8,9,ACTION,,,,,win,2,Coup
Duke,Assassin,8,9,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,8,10,ACTION,,,,,win,2,Coup
Duke,Assassin,8,11,ACTION,,,,,win,2,Coup
Duke,Assassin,9,0,ACTION,,,,,win,2,Coup
Duke,Assassin,9,0,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,9,0,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,9,0,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,9,0,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,9,0,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,9,1,ACTION,,,,,win,2,Coup
Duke,Assassin,9,1,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,9,1,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,9,1,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,9,1,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,9,1,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,9,2,ACTION,,,,,win,2,Coup
Duke,Assassin,9,2,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,9,2,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,9,2,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,9,2,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,9,2,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,9,3,ACTION,,,,,win,2,Coup
Duke,Assassin,9,3,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,9,3,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,9,3,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,9,3,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,9,3,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,9,4,ACTION,,,,,win,2,Coup
Duke,Assassin,9,4,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,9,4,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,9,4,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,9,4,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,9,4,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,9,5,ACTION,,,,,win,2,Coup
Duke,Assassin,9,5,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,9,5,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,9,5,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,9,5,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,9,6,ACTION,,,,,win,2,Coup
Duke,Assassin,9,6,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,9,6,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,9,6,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,9,6,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,9,7,ACTION,,,,,win,2,Coup
Duke,Assassin,9,7,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,9,8,ACTION,,,,,win,2,Coup
Duke,Assassin,9,8,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,9,9,ACTION,,,,,win,2,Coup
Duke,Assassin,9,9,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,9,10,ACTION,,,,,win,2,Coup
Duke,Assassin,9,11,ACTION,,,,,win,2,Coup
Duke,Assassin,10,0,ACTION,,,,,win,2,Coup
Duke,Assassin,10,0,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,10,0,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,10,0,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,10,0,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,10,0,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,10,1,ACTION,,,,,win,2,Coup
Duke,Assassin,10,1,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,10,1,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,10,1,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,10,1,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,10,1,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,10,2,ACTION,,,,,win,2,Coup
Duke,Assassin,10,2,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,10,2,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,10,2,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,10,2,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,10,2,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,10,3,ACTION,,,,,win,2,Coup
Duke,Assassin,10,3,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,10,3,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,10,3,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,10,3,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,10,3,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,10,4,ACTION,,,,,win,2,Coup
Duke,Assassin,10,4,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,10,4,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,10,4,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,10,4,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,10,4,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,10,5,ACTION,,,,,win,2,Coup
Duke,Assassin,10,5,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,10,5,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,10,5,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,10,5,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,10,6,ACTION,,,,,win,2,Coup
Duke,Assassin,10,6,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,10,6,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,10,6,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,10,6,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,10,7,ACTION,,,,,win,2,Coup
Duke,Assassin,10,7,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,10,8,ACTION,,,,,win,2,Coup
Duke,Assassin,10,8,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,10,9,ACTION,,,,,win,2,Coup
Duke,Assassin,10,9,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,10,10,ACTION,,,,,win,2,Coup
Duke,Assassin,10,11,ACTION,,,,,win,2,Coup
Duke,Assassin,11,0,ACTION,,,,,win,2,Coup
Duke,Assassin,11,0,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,11,0,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,11,0,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,11,0,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,11,0,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,11,1,ACTION,,,,,win,2,Coup
Duke,Assassin,11,1,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,11,1,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,11,1,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,11,1,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,11,1,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,11,2,ACTION,,,,,win,2,Coup
Duke,Assassin,11,2,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,11,2,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,11,2,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,11,2,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,11,2,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,11,3,ACTION,,,,,win,2,Coup
Duke,Assassin,11,3,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,11,3,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,11,3,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,11,3,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,11,3,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,11,4,ACTION,,,,,win,2,Coup
Duke,Assassin,11,4,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,11,4,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,11,4,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,11,4,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,11,4,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,11,5,ACTION,,,,,win,2,Coup
Duke,Assassin,11,5,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,11,5,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,11,5,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,11,5,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,11,6,ACTION,,,,,win,2,Coup
Duke,Assassin,11,6,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,11,6,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,11,6,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,11,6,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,11,7,ACTION,,,,,win,2,Coup
Duke,Assassin,11,7,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,11,8,ACTION,,,,,win,2,Coup
Duke,Assassin,11,8,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,11,9,ACTION,,,,,win,2,Coup
Duke,Assassin,11,9,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,11,10,ACTION,,,,,win,2,Coup
Duke,Assassin,11,11,ACTION,,,,,win,2,Coup
Duke,Assassin,12,0,ACTION,,,,,win,2,Coup
Duke,Assassin,12,0,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,12,0,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,12,0,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,12,0,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,12,0,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,12,1,ACTION,,,,,win,2,Coup
Duke,Assassin,12,1,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,12,1,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,12,1,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,12,1,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,12,1,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,12,2,ACTION,,,,,win,2,Coup
Duke,Assassin,12,2,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,12,2,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,12,2,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,12,2,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,12,2,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,12,3,ACTION,,,,,win,2,Coup
Duke,Assassin,12,3,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,12,3,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,12,3,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,12,3,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,12,3,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,12,4,ACTION,,,,,win,2,Coup
Duke,Assassin,12,4,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,12,4,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,12,4,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,12,4,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,12,4,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Assassin,12,5,ACTION,,,,,win,2,Coup
Duke,Assassin,12,5,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,12,5,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,12,5,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,12,5,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,12,6,ACTION,,,,,win,2,Coup
Duke,Assassin,12,6,ACTION_CHALLENGE,Assassinate,opponent,,,loss,3,pass
Duke,Assassin,12,6,BLOCK,Assassinate,opponent,,,loss,2,pass
Duke,Assassin,12,6,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,12,6,LOSE_INFLUENCE,Assassinate,opponent,,,loss,1,reveal Duke
Duke,Assassin,12,7,ACTION,,,,,win,2,Coup
Duke,Assassin,12,7,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,12,8,ACTION,,,,,win,2,Coup
Duke,Assassin,12,8,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,12,9,ACTION,,,,,win,2,Coup
Duke,Assassin,12,9,BLOCK,Foreign Aid,opponent,,,win,3,pass
Duke,Assassin,12,10,ACTION,,,,,win,2,Coup
Duke,Assassin,12,11,ACTION,,,,,win,2,Coup
Duke,Captain,0,0,ACTION,,,,,loss,22,Foreign Aid|Tax
Duke,Captain,0,0,BLOCK,Foreign Aid,opponent,,,loss,24,block Duke
Duke,Captain,0,1,ACTION,,,,,loss,19,Income|Foreign Aid|Tax
Duke,Captain,0,2,ACTION,,,,,loss,17,Foreign Aid|Tax
Duke,Captain,0,3,ACTION,,,,,loss,14,Income|Foreign Aid|Tax
Duke,Captain,0,4,ACTION,,,,,loss,12,Foreign Aid|Tax
Duke,Captain,0,5,ACTION,,,,,loss,9,Income|Foreign Aid|Tax
Duke,Captain,0,6,ACTION,,,,,loss,7,Foreign Aid|Tax
Duke,Captain,0,7,ACTION,,,,,loss,4,Foreign Aid|Tax
Duke,Captain,0,8,ACTION,,,,,loss,4,Foreign Aid|Tax
Duke,Captain,0,9,ACTION,,,,,loss,4,Foreign Aid|Tax
Duke,Captain,0,10,ACTION,,,,,loss,4,Foreign Aid|Tax
Duke,Captain,0,11,ACTION,,,,,loss,4,Foreign Aid|Tax
Duke,Captain,1,0,ACTION,,,,,loss,24,Tax
Duke,Captain,1,0,ACTION_CHALLENGE,Steal,opponent,,,loss,21,pass
Duke,Captain,1,0,BLOCK,Foreign Aid,opponent,,,loss,26,block Duke
Duke,Captain,1,0,BLOCK,Steal,opponent,,,loss,20,pass
Duke,Captain,1,0,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Captain,1,1,ACTION,,,,,loss,19,Foreign Aid|Tax
Duke,Captain,1,1,ACTION_CHALLENGE,Steal,opponent,,,loss,19,pass
Duke,Captain,1,1,BLOCK,Foreign Aid,opponent,,,loss,21,block Duke
Duke,Captain,1,1,BLOCK,Steal,opponent,,,loss,18,pass
Duke,Captain,1,1,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Captain,1,2,ACTION,,,,,loss,17,Foreign Aid|Tax
Duke,Captain,1,2,ACTION_CHALLENGE,Steal,opponent,,,loss,16,pass
Duke,Captain,1,2,BLOCK,Foreign Aid,opponent,,,loss,19,block Duke
Duke,Captain,1,2,BLOCK,Steal,opponent,,,loss,15,pass
Duke,Captain,1,2,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Captain,1,3,ACTION,,,,,loss,14,Foreign Aid|Tax
Duke,Captain,1,3,ACTION_CHALLENGE,Steal,opponent,,,loss,14,pass
Duke,Captain,1,3,BLOCK,Foreign Aid,opponent,,,loss,16,block Duke
Duke,Captain,1,3,BLOCK,Steal,opponent,,,loss,13,pass
Duke,Captain,1,3,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Captain,1,4,ACTION,,,,,loss,12,Foreign Aid|Tax
Duke,Captain,1,4,ACTION_CHALLENGE,Steal,opponent,,,loss,11,pass
Duke,Captain,1,4,BLOCK,Foreign Aid,opponent,,,loss,14,block Duke
Duke,Captain,1,4,BLOCK,Steal,opponent,,,loss,10,pass
Duke,Captain,1,4,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Captain,1,5,ACTION,,,,,loss,9,Foreign Aid|Tax
Duke,Captain,1,5,ACTION_CHALLENGE,Steal,opponent,,,loss,9,pass
Duke,Captain,1,5,BLOCK,Foreign Aid,opponent,,,loss,11,block Duke
Duke,Captain,1,5,BLOCK,Steal,opponent,,,loss,8,pass
Duke,Captain,1,6,ACTION,,,,,loss,7,Foreign Aid|Tax
Duke,Captain,1,6,ACTION_CHALLENGE,Steal,opponent,,,loss,6,pass
Duke,Captain,1,6,BLOCK,Foreign Aid,opponent,,,loss,9,block Duke
Duke,Captain,1,6,BLOCK,Steal,opponent,,,loss,5,pass
Duke,Captain,1,7,ACTION,,,,,loss,4,Foreign Aid|Tax
Duke,Captain,1,7,ACTION_CHALLENGE,Steal,opponent,,,loss,6,pass
Duke,Captain,1,7,BLOCK,Foreign Aid,opponent,,,loss,6,block Duke
Duke,Captain,1,7,BLOCK,Steal,opponent,,,loss,5,pass
Duke,Captain,1,8,ACTION,,,,,loss,4,Foreign Aid|Tax
Duke,Captain,1,8,ACTION_CHALLENGE,Steal,opponent,,,loss,6,pass
Duke,Captain,1,8,BLOCK,Foreign Aid,opponent,,,loss,6,block Duke
Duke,Captain,1,8,BLOCK,Steal,opponent,,,loss,5,pass
Duke,Captain,1,9,ACTION,,,,,loss,4,Foreign Aid|Tax
Duke,Captain,1,9,ACTION_CHALLENGE,Steal,opponent,,,loss,6,pass
Duke,Captain,1,9,BLOCK,Foreign Aid,opponent,,,loss,6,block Duke
Duke,Captain,1,9,BLOCK,Steal,opponent,,,loss,5,pass
Duke,Captain,1,10,ACTION,,,,,loss,4,Foreign Aid|Tax
Duke,Captain,1,11,ACTION,,,,,loss,4,Foreign Aid|Tax
Duke,Captain,2,0,ACTION,,,,,loss,24,Foreign Aid|Tax
Duke,Captain,2,0,ACTION_CHALLENGE,Steal,opponent,,,loss,19,pass
Duke,Captain,2,0,BLOCK,Foreign Aid,opponent,,,loss,26,block Duke
Duke,Captain,2,0,BLOCK,Steal,opponent,,,loss,18,pass
Duke,Captain,2,0,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Captain,2,1,ACTION,,,,,loss,19,Foreign Aid|Tax
Duke,Captain,2,1,ACTION_CHALLENGE,Steal,opponent,,,loss,16,pass
Duke,Captain,2,1,BLOCK,Foreign Aid,opponent,,,loss,21,block Duke
Duke,Captain,2,1,BLOCK,Steal,opponent,,,loss,15,pass
Duke,Captain,2,1,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Captain,2,2,ACTION,,,,,loss,19,Tax
Duke,Captain,2,2,ACTION_CHALLENGE,Steal,opponent,,,loss,14,pass
Duke,Captain,2,2,BLOCK,Foreign Aid,opponent,,,loss,21,block Duke
Duke,Captain,2,2,BLOCK,Steal,opponent,,,loss,13,pass
Duke,Captain,2,2,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Captain,2,3,ACTION,,,,,loss,14,Foreign Aid|Tax
Duke,Captain,2,3,ACTION_CHALLENGE,Steal,opponent,,,loss,11,pass
Duke,Captain,2,3,BLOCK,Foreign Aid,opponent,,,loss,16,block Duke
Duke,Captain,2,3,BLOCK,Steal,opponent,,,loss,10,pass
Duke,Captain,2,3,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Captain,2,4,ACTION,,,,,loss,12,Foreign Aid|Tax
Duke,Captain,2,4,ACTION_CHALLENGE,Steal,opponent,,,loss,9,pass
Duke,Captain,2,4,BLOCK,Foreign Aid,opponent,,,loss,14,block Duke
Duke,Captain,2,4,BLOCK,Steal,opponent,,,loss,8,pass
Duke,Captain,2,4,LOSE_INFLUENCE,Coup,opponent,,,loss,1,reveal Duke
Duke,Captain,2,5,ACTION,,,,,loss,9,Foreign Aid|Tax
Duke,Captain,2,5,ACTION_CHALLENGE,Steal,opponent,,,loss,6,pass
Duke,Captain,2,5,BLOCK,Foreign Aid,opponent,,,loss,11,block Duke
Duke,Captain,2,5,BLOCK,Steal,opponent,,,loss,5,pass
Duke,Captain,2,6,ACTION,,,,,loss,7,Foreign Aid|Tax
Duke,Captain,2,6,ACTION_CHALLENGE,Steal,opponent,,,loss,6,pass
Duke,Captain,2,6,BLOCK,Foreign Aid,opponent,,,loss,9,block Duke
